boro,sex,race,agegrp,disease,yr,count,rate
Manhattan,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2007,38,73.1
Manhattan,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2008,50,95.5
Manhattan,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2009,51,97.4
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2000,0,0
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2001,0,0
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2002,1,3.7
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2003,1,3.8
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2004,2,7.3
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2005,3,10.9
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2006,4,14.6
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2007,7,25
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2008,6,21.7
Queens,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2009,8,28.9
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2001,1,7.8
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2002,0,0
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2003,0,0
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2006,1,8.6
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2007,2,17.8
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2008,3,27.2
Staten Island,Male,White non-Hispanic,35 - 39 yrs,Chlamydia,2009,1,9.1
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2000,1,15.3
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2002,0,0
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2003,0,0
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2004,1,15.8
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2005,1,16.3
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2006,4,65.8
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2007,1,16.5
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2008,3,50.5
Bronx,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2009,1,16.8
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2000,1,3.3
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2001,0,0
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2002,1,3.3
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2003,3,10.2
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2004,3,9.9
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2005,4,13.2
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2006,6,19.7
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2007,13,41.6
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2008,13,40.8
Brooklyn,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2009,9,28.2
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2000,1,3.3
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2001,0,0
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2002,5,15.6
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2003,14,42.3
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2004,16,44.5
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2005,16,43.2
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2006,18,46.5
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2007,27,66.1
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2008,47,109.4
Manhattan,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2009,36,83.8
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2000,1,3.6
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2001,1,3.6
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2002,0,0
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2003,1,3.7
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2004,1,3.6
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2005,2,7.3
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2006,2,7.4
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2007,3,11
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2008,6,21.9
Queens,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2009,6,21.9
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2001,0,0
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2002,1,7.6
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2003,0,0
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2006,2,15.7
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2007,1,8
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2008,1,8
Staten Island,Male,White non-Hispanic,40 - 44 yrs,Chlamydia,2009,2,16
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2000,0,0
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2002,0,0
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2003,1,16.9
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2004,0,0
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2005,0,0
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2006,2,32.6
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2007,1,16.1
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2008,1,15.8
Bronx,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2009,2,31.7
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2000,0,0
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2001,1,3.4
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2002,1,3.4
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2003,0,0
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2004,0,0
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2005,1,3.3
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2006,1,3.3
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2007,3,9.7
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2008,5,16
Brooklyn,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2009,7,22.4
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2000,0,0
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2001,0,0
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2002,3,10.9
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2003,10,36
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2004,5,17.7
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2005,7,24
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2006,10,32.7
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2007,18,55.9
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2008,25,73.9
Manhattan,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2009,27,79.8
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2000,0,0
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2001,0,0
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2002,0,0
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2003,0,0
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2004,0,0
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2005,1,3.7
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2006,5,17.9
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2007,3,10.6
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2008,2,7
Queens,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2009,1,3.5
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2001,0,0
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2002,0,0
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2003,1,8.1
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2006,0,0
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2007,3,22.4
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2008,2,15
Staten Island,Male,White non-Hispanic,45 - 49 yrs,Chlamydia,2009,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2000,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2002,1,16.4
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2003,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2004,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2005,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2006,1,17
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2007,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2008,0,0
Bronx,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2009,1,16.9
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2000,0,0
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2001,1,3.3
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2002,0,0
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2003,0,0
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2004,0,0
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2005,0,0
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2006,2,6.7
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2007,1,3.3
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2008,4,13.2
Brooklyn,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2009,2,6.6
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2000,0,0
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2001,0,0
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2002,0,0
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2003,4,16.1
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2004,2,7.9
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2005,5,19.3
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2006,2,7.4
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2007,8,28.8
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2008,3,10.6
Manhattan,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2009,15,53.2
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2000,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2001,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2002,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2003,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2004,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2005,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2006,0,0
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2007,2,7.7
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2008,2,7.5
Queens,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2009,3,11.3
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2001,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2002,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2003,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2006,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2007,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2008,0,0
Staten Island,Male,White non-Hispanic,50 - 54 yrs,Chlamydia,2009,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2000,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2002,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2003,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2004,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2005,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2006,1,16.4
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2007,2,34.6
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2008,0,0
Bronx,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2009,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2000,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2001,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2002,1,4.6
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2003,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2004,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2005,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2006,1,3.4
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2007,1,3.4
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2008,0,0
Brooklyn,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2009,0,0
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2000,0,0
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2001,0,0
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2002,0,0
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2003,1,4.5
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2004,0,0
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2005,0,0
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2006,6,25.5
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2007,2,8.5
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2008,6,25.1
Manhattan,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2009,8,33.4
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2000,0,0
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2001,0,0
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2002,0,0
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2003,0,0
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2004,0,0
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2005,1,4.1
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2006,2,7.9
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2007,0,0
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2008,2,8
Queens,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2009,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2001,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2002,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2003,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2006,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2007,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2008,0,0
Staten Island,Male,White non-Hispanic,55 - 59 yrs,Chlamydia,2009,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2000,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2002,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2003,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2004,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2005,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2006,1,21.9
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2007,1,20.5
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2008,0,0
Bronx,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2009,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2000,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2001,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2002,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2003,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2004,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2005,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2006,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2007,0,0
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2008,3,13.1
Brooklyn,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2009,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2000,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2001,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2002,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2003,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2004,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2005,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2006,0,0
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2007,2,10.5
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2008,4,20.5
Manhattan,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2009,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2000,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2001,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2002,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2003,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2004,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2005,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2006,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2007,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2008,0,0
Queens,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2009,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2001,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2002,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2003,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2006,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2007,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2008,0,0
Staten Island,Male,White non-Hispanic,60 - 64 yrs,Chlamydia,2009,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2000,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2002,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2003,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2004,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2005,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2006,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2007,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2008,0,0
Bronx,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2009,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2000,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2001,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2002,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2003,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2004,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2005,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2006,1,5.9
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2007,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2008,0,0
Brooklyn,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2009,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2000,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2001,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2002,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2003,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2004,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2005,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2006,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2007,0,0
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2008,2,13.6
Manhattan,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2009,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2000,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2001,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2002,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2003,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2004,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2005,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2006,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2007,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2008,0,0
Queens,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2009,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2000,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2001,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2002,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2003,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2004,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2005,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2006,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2007,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2008,0,0
Staten Island,Male,White non-Hispanic,65 - 69 yrs,Chlamydia,2009,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2000,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2001,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2002,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2003,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2004,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2005,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2006,0,0
Bronx,Male,White non-Hispanic,70 - 74 yrs,Chlamydia,2007,0,0
